Main;Middle;Sub;Main;Middle;Sub;Central;Unfiltered;Description;DatapointType;Security
;;R_R.00.02_01_Fensterkontakt_2_1B;1;1;170
;;R_R.00.02_01_Raumtemperatur_2By;1;1;171
;;R_R.00.02_01_Beschattung_sperren_aktivieren_1B;1;1;172
;;R_R.00.02_01_Status_Beschattung_bereit_1B;1;1;173
;;R_R.00.02_01_Status_Beschattung_Zustand_1B;1;1;174
;;R_R.00.02_01_Diagnose_1B;1;1;175
;;R_R.00.03_01_Automatikposition_1_1B;1;1;176
;;R_R.00.03_01_Automatikposition_2_1B;1;1;177
;;R_R.00.03_01_Automatikposition_3_1B;1;1;178
;;R_R.00.03_01_Automatikposition_4_1B;1;1;179
;;R_R.00.03_01_Automatikposition_1_1B;1;1;180
;;R_R.00.03_01_Automatikposition_2_1B;1;1;181
;;R_R.00.03_01_Automatikposition_3_1B;1;1;182
;;R_R.00.03_01_Automatikposition_4_1B;1;1;183
;;R_R.00.03_01_Rollladen_auf_ab_1B;1;1;184
;;R_R.00.03_01_Kurzzeitbetrieb_Stop_1B;1;1;185
;;R_R.00.03_01_Szene_1By;1;1;186
;;R_R.00.03_01_Status_akt_Richtung_1B;1;1;187
;;R_R.00.03_01_Verfahrstatus_auf_1B;1;1;188
;;R_R.00.03_01_Verfahrstatus_ab_1B;1;1;189
;;R_R.00.03_01_Absolute_Position_1By;1;1;190
;;R_R.00.03_01_Status_akt_Position_1By;1;1;191
;;R_R.00.03_01_Status_Sperre_Alarme_1B;1;1;192
;;R_R.00.03_01_Referenzfahrt_starten_1B;1;1;193
;;R_R.00.03_01_Position_anfahren_1B;1;1;194
;;R_R.00.03_01_Status_obere_Position_1B;1;1;195
;;R_R.00.03_01_Status_untere_Position_1B;1;1;196
;;R_R.00.03_01_Zentrales_Objekt_sperren_1B;1;1;197
;;R_R.00.03_01_Sperren_absolute_Position_1B;1;1;198
;;R_R.00.03_01_Funktionen_sperren_1B;1;1;199
;;R_R.00.03_01_Windalarm_1B;1;1;200
;;R_R.00.03_01_Regenalarm_1B;1;1;201
;;R_R.00.03_01_Frostalarm_1B;1;1;202
;;R_R.00.03_01_Sperren_1B;1;1;203
;;R_R.00.03_01_Fensterkontakt_1_1B;1;1;204
;;R_R.00.03_01_Fensterkontakt_2_1B;1;1;205
;;R_R.00.03_01_Raumtemperatur_2By;1;1;206
;;R_R.00.03_01_Beschattung_sperren_aktivieren_1B;1;1;207
;;R_R.00.03_01_Status_Beschattung_bereit_1B;1;1;208
;;R_R.00.03_01_Status_Beschattung_Zustand_1B;1;1;209
;;R_R.00.03_01_Diagnose_1B;1;1;210
;;R_R.00.04_01_Automatikposition_1_1B;1;1;211
;;R_R.00.04_01_Automatikposition_2_1B;1;1;212
;;R_R.00.04_01_Automatikposition_3_1B;1;1;213
;;R_R.00.04_01_Automatikposition_4_1B;1;1;214
;;R_R.00.04_01_Automatikposition_1_1B;1;1;215
;;R_R.00.04_01_Automatikposition_2_1B;1;1;216
;;R_R.00.04_01_Automatikposition_3_1B;1;1;217
;;R_R.00.04_01_Automatikposition_4_1B;1;1;218
;;R_R.00.04_01_Rollladen_auf_ab_1B;1;1;219
;;R_R.00.04_01_Kurzzeitbetrieb_Stop_1B;1;1;220
;;R_R.00.04_01_Szene_1By;1;1;221
;;R_R.00.04_01_Status_akt_Richtung_1B;1;1;222
;;R_R.00.04_01_Verfahrstatus_auf_1B;1;1;223
;;R_R.00.04_01_Verfahrstatus_ab_1B;1;1;224
;;R_R.00.04_01_Absolute_Position_1By;1;1;225
;;R_R.00.04_01_Status_akt_Position_1By;1;1;226
;;R_R.00.04_01_Status_Sperre_Alarme_1B;1;1;227
;;R_R.00.04_01_Referenzfahrt_starten_1B;1;1;228
;;R_R.00.04_01_Position_anfahren_1B;1;1;229
;;R_R.00.04_01_Status_obere_Position_1B;1;1;230
;;R_R.00.04_01_Status_untere_Position_1B;1;1;231
;;R_R.00.04_01_Zentrales_Objekt_sperren_1B;1;1;232
;;R_R.00.04_01_Sperren_absolute_Position_1B;1;1;233
;;R_R.00.04_01_Funktionen_sperren_1B;1;1;234
;;R_R.00.04_01_Windalarm_1B;1;1;235
;;R_R.00.04_01_Regenalarm_1B;1;1;236
;;R_R.00.04_01_Frostalarm_1B;1;1;237
;;R_R.00.04_01_Sperren_1B;1;1;238
;;R_R.00.04_01_Fensterkontakt_1_1B;1;1;239
;;R_R.00.04_01_Fensterkontakt_2_1B;1;1;240
;;R_R.00.04_01_Raumtemperatur_2By;1;1;241
;;R_R.00.04_01_Beschattung_sperren_aktivieren_1B;1;1;242
;;R_R.00.04_01_Status_Beschattung_bereit_1B;1;1;243
;;R_R.00.04_01_Status_Beschattung_Zustand_1B;1;1;244
;;R_R.00.04_01_Diagnose_1B;1;1;245
;Heizung;;1;2
;;H_R.00.01_01_Temperaturmesswert_2By;1;2;1
;;H_R.00.01_01_Vorlauftemperatur_2By;1;2;2
;;H_R.00.01_01_Sperren_1B;1;2;3
;;H_R.00.01_01_Status_Stellwert_1B;1;2;4
;;H_R.00.01_01_Status_Stellwert_1By;1;2;5
;;H_R.00.01_01_Komfortverlängerung_1B;1;2;6
;;H_R.00.01_01_Zwangsstellung_1B;1;2;7
;;H_R.00.01_01_Taupunktalarm_1B;1;2;8
